File Type,File Size,Encryption Time(ms),Decryption Time(ms)
.png,1465,0.0,0.0
.png,1963,0.0,0.0
.png,2362,0.0,0.0
.png,961,0.0,0.0
.png,4607,0.0,0.0
.png,4923,0.0,0.0
.png,3720,0.0,0.0
.png,2289,0.0,0.0
.png,1352,0.0,1.0006427764892578
.png,2396,0.0,0.0
.png,2959,0.0,0.0
.png,1577,0.0,0.0
.png,2862,0.0,0.0
.png,1384,0.0,0.0
.png,1132,0.0,0.0
.png,2388,0.0,0.0
.png,2023,0.0,0.0
.png,1873,0.0,0.0
.png,2149,0.0,0.0
.png,4152,0.0,0.0
.png,1083,0.0,0.0
.png,2884,0.0,0.0
.png,2479,0.0,0.0
.png,1546,0.0,0.0
.png,2186,0.0,0.0
.png,3304,0.0,0.0
.png,4306,0.0,0.0
.png,3400,0.0,0.0
.png,1327,0.0,0.0
.png,1257,0.0,0.0
.png,3214,0.0,0.0
.png,2086,0.0,0.0
.png,2127,0.0,0.0
.png,1528,0.0,0.0
.png,1641,0.0,0.0
.png,2501,0.0,0.0
.png,1702,0.0,0.0
.png,1666,0.0,0.0
.png,1942,0.0,0.0
.png,4384,0.0,0.0
.png,2806,0.0,0.0
.txt,10066,0.0,0.0
.txt,1020936,4.992008209228516,6.007194519042969
.txt,111136,0.0,1.0178089141845703
.txt,1121799,6.000757217407227,7.002115249633789
.txt,1223002,6.998538970947266,8.006572723388672
.txt,1324168,7.983207702636719,8.00180435180664
.txt,1425166,9.006261825561523,9.992837905883787
.txt,1526282,8.999109268188477,10.000228881835938
.txt,1627289,11.006832122802734,8.998394012451172
.txt,1728254,10.99228858947754,9.996652603149414
.txt,1829529,11.006355285644531,11.99197769165039
.txt,1930559,13.002872467041016,13.99374008178711
.txt,2031702,10.999441146850586,11.998176574707031
.txt,212201,2.001285552978516,3.000020980834961
.txt,2132589,11.988162994384766,12.006282806396484
.txt,2233823,12.012243270874023,12.989282608032228
.txt,2334905,16.996145248413086,17.995834350585938
.txt,2435887,15.996694564819336,16.018390655517578
.txt,2536984,18.99433135986328,22.006511688232425
.txt,2638132,21.009206771850582,18.99075508117676
.txt,2739131,15.000104904174805,19.00458335876465
.txt,2840341,19.995450973510746,24.005651473999023
.txt,2941397,21.001100540161133,16.9985294342041
.txt,3042297,17.004013061523438,20.007848739624023
.txt,313269,2.9790401458740234,2.012491226196289
.txt,3143576,27.02975273132324,33.037424087524414
.txt,3244535,29.5562744140625,35.21609306335449
.txt,3345667,25.681257247924805,48.050642013549805
.txt,3446740,13.999462127685549,15.00535011291504
.txt,3547805,17.003297805786133,14.99032974243164
.txt,3648924,10.00833511352539,9.987831115722656
.txt,3749790,26.005268096923828,33.99372100830078
.txt,3851064,26.00550651550293,32.004356384277344
.txt,3952058,35.00509262084961,33.000946044921875
.txt,4053076,46.9968318939209,66.00689888000488
.txt,414338,3.9925575256347656,1.9962787628173828
.txt,4154226,22.9952335357666,55.00626564025879
.txt,4255215,28.01680564880371,65.9945011138916
.txt,4356327,14.987468719482422,18.018007278442383
.txt,4457481,15.002012252807615,18.999814987182617
.txt,4558627,27.00209617614746,31.991958618164062
.txt,4659695,28.018951416015625,28.998374938964844
.txt,4760692,47.00446128845215,83.00113677978516
.txt,4861903,44.00515556335449,52.99568176269531
.txt,4962874,28.006792068481445,29.990196228027344
.txt,5063926,33.972978591918945,31.01062774658203
.txt,515442,3.9987564086914062,4.000186920166016
.txt,5164975,32.99999237060547,40.99249839782715
.txt,5265976,38.99884223937988,33.992767333984375
.txt,5367175,32.998085021972656,35.00080108642578
.txt,5468270,33.982276916503906,34.0123176574707
.txt,5569451,40.99750518798828,56.98657035827637
.txt,5670575,40.98916053771973,78.99332046508789
.txt,5771621,40.566444396972656,47.20926284790039
.txt,5872593,33.00118446350098,30.003786087036133
.txt,5973743,67.01159477233887,64.99671936035156
.txt,6074631,55.00292778015137,43.00069808959961
.txt,616535,5.005598068237305,5.001068115234375
.txt,6175786,52.994489669799805,57.00564384460449
.txt,6276900,37.009239196777344,52.98757553100586
.txt,6377919,36.99254989624024,35.99953651428223
.txt,6478940,41.91493988037109,55.00054359436035
.txt,6580173,36.00406646728516,38.98954391479492
.txt,6681138,41.99743270874024,48.9954948425293
.txt,6782180,97.99528121948242,116.00494384765624
.txt,6883233,38.01298141479492,60.99963188171387
.txt,6984532,49.997806549072266,46.99230194091797
.txt,7085512,32.99689292907715,38.01584243774414
.txt,717653,6.989240646362305,4.997014999389648
.txt,7186741,40.99702835083008,53.00760269165039
.txt,7287718,44.57402229309082,42.00339317321777
.txt,7388971,53.00188064575195,55.99832534790039
.txt,7489949,56.99563026428223,57.03330039978027
.txt,7590991,68.5415267944336,52.99711227416992
.txt,7692046,55.006980895996094,54.99005317687988
.txt,7793125,43.98965835571289,52.00052261352539
.txt,7893991,59.9820613861084,59.00478363037109
.txt,7995218,52.00028419494629,68.99547576904297
.txt,8096293,51.98073387145996,58.99500846862793
.txt,818669,5.995750427246094,5.995750427246094
.txt,8197338,81.98928833007812,100.99554061889648
.txt,8298457,58.99548530578613,56.01096153259277
.txt,8399478,50.00853538513184,57.00063705444336
.txt,8500642,53.99632453918457,54.9924373626709
.txt,8601751,59.25869941711426,55.00006675720215
.txt,8702567,57.00016021728516,60.00781059265137
.txt,8803842,74.99313354492188,90.00611305236816
.txt,8904776,54.99410629272461,54.98218536376953
.txt,9005876,51.99790000915527,57.99746513366699
.txt,9107104,59.00716781616211,83.99438858032227
.txt,919766,8.996725082397461,9.996652603149414
.txt,9208064,54.00538444519043,73.98772239685059
.txt,9309337,52.75726318359375,67.99888610839844
.txt,9410198,57.00373649597168,57.00182914733887
.txt,9511520,56.99753761291504,58.000802993774414
.txt,9612396,60.99963188171387,63.99989128112793
.txt,9713759,65.99926948547363,60.99700927734375
.txt,9814539,63.44103813171387,58.81619453430176
.txt,9915595,58.99405479431152,85.00838279724121
.txt,10017035,70.59717178344727,74.51868057250977
.mp4,35926,2.0089149475097656,2.990245819091797
.mp4,47672,1.0073184967041016,1.024007797241211
.mp4,42943,0.0,0.0
.mp4,35926,0.0,0.0
.mp4,14845,0.0,0.0
.mp4,14088,1.01470947265625,0.0
.mp4,20347,0.0,0.0
.mp4,18817,0.0,0.0
.mp4,44473,0.0,0.0
.mp4,35926,0.0,0.0
.mp4,39883,0.993967056274414,0.0
.mp4,45246,1.0030269622802734,0.0
.mp4,41413,0.0,0.0
.mp4,44473,1.007080078125,0.0
.mp4,32866,0.9832382202148438,0.0
.mp4,14845,0.0,0.0
.mp4,13315,0.0,0.9975433349609376
.mp4,21104,0.0,0.0
.mp4,44473,0.0,0.0
.mp4,34396,0.0,0.0
.mp4,20347,0.0,1.0006427764892578
.mp4,15618,0.0,0.0
.mp4,50732,0.9903907775878906,0.0
.mp4,42186,0.0,0.0
.mp4,11028,0.0,0.996112823486328
.mp4,20347,0.0,0.0
.mp4,43716,0.0,0.0
.mp4,30424,0.0,0.0
.mp4,20347,0.0,0.0
.mp4,34396,0.0,0.9927749633789062
.mp4,29667,0.9846687316894532,0.0
.mp4,26607,0.0,0.0
.mp4,46915,0.0,0.9949207305908204
.mp4,32866,0.0,0.0
.mp4,32093,0.9992122650146484,0.0
.mp4,40656,0.0,1.002788543701172
.mp4,54705,0.0,0.0
.mp4,36683,0.0,0.0
.mp4,54705,0.9949207305908204,0.0
.mp4,12558,0.0,0.0
.mp4,48445,0.0,0.9944438934326172
.mp4,29667,0.0,0.0
.mp4,45246,0.0,0.0
.mp4,28137,0.0,1.0018348693847656
.mp4,36683,1.0013580322265625,0.0
.mp4,41413,1.0006427764892578,0.0
.mp4,42943,0.0,0.0
.mp4,18044,0.0,0.9992122650146484
.mp4,44473,0.0,1.0020732879638672
.mp4,27364,0.0,0.0
.mp4,22634,0.0,0.0
.mp4,47672,0.9989738464355468,0.0
.mp4,18817,1.0023117065429688,0.0
.mp4,18044,0.0,0.0
.mp4,41413,0.0,1.0159015655517578
.mp4,48445,0.0,1.0013580322265625
.mp4,47672,0.0,0.0
.mp4,53932,0.0,0.9927749633789062
.mp4,28894,0.0,1.0101795196533203
.mp4,18817,0.0,0.0
.mp4,18817,0.9734630584716796,0.0
.mp4,49202,0.99945068359375,0.0
.mp4,49202,0.9770393371582032,1.0006427764892578
.mp4,18044,1.003265380859375,0.0
.mp4,26607,0.0,1.0044574737548828
.mp4,25077,0.9963512420654296,0.0
.mp4,46915,0.0,0.9987354278564452
.mp4,54705,0.995635986328125,0.0
.mp4,12558,0.0,1.0004043579101562
.mp4,39883,0.9982585906982422,0.0
.mp4,11028,0.0,0.0
.mp4,13315,0.0,0.0
.mp4,11785,0.0,0.0
.mp4,12558,0.0,0.0
.mp4,37456,0.9946823120117188,0.0
.mp4,29667,0.0,0.995159149169922
.mp4,11785,0.0,0.9975433349609376
.mp4,20347,0.9982585906982422,0.0
.mp4,14088,0.0,0.0
.mp4,29667,0.0,1.0020732879638672
.mp4,49975,0.0,0.9882450103759766
.mp4,21104,0.0,0.0
.mp4,18817,0.0,0.0
.mp4,36683,0.0,1.001119613647461
.mp4,52262,0.0,1.0068416595458984
.mp4,19574,0.0,0.9953975677490234
.mp4,13315,0.0,0.0
.mp4,25077,0.0,0.0
.mp4,11785,0.0,0.0
.mp4,36683,1.0068416595458984,0.0
.mp4,46915,0.9868144989013672,0.9984970092773438
.mp4,40656,0.0,0.9982585906982422
.mp4,25834,0.987529754638672,0.0
.mp4,37456,0.9992122650146484,0.0
.mp4,15618,0.0,1.0085105895996094
.mp4,54705,0.0,1.001596450805664
.mp4,22634,0.0,0.0
.mp4,36683,0.9989738464355468,0.5772113800048828
.mp4,22634,0.0,0.0
.mp4,52262,0.9984970092773438,0.0
